block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
8,TELOK BLANGAH CRES,04 TO 06,59,Improved,1975,5.5,300000,2017-06,0.0901673,3 ROOM
113,JLN BT MERAH,10 TO 12,60,Standard,1969,5,308000,2017-06,0.0901673,3 ROOM
130,BT MERAH VIEW,01 TO 03,65,Improved,1973,5.42,308888,2017-06,0.0901673,3 ROOM
20,TELOK BLANGAH CRES,04 TO 06,65,Improved,1975,5.5,315000,2017-06,0.0901673,3 ROOM
101,BT PURMEI RD,07 TO 09,69,New Generation,1983,6.42,335000,2017-06,0.0901673,3 ROOM
77,TELOK BLANGAH DR,01 TO 03,67,New Generation,1978,5.75,335000,2017-06,0.0901673,3 ROOM
150,SILAT AVE,01 TO 03,67,New Generation,1982,6.33,340000,2017-06,0.0901673,3 ROOM
142,JLN BT MERAH,07 TO 09,67,New Generation,1979,6,342000,2017-06,0.0901673,3 ROOM
75,TELOK BLANGAH DR,10 TO 12,67,New Generation,1978,5.75,350000,2017-06,0.0901673,3 ROOM
101,BT PURMEI RD,10 TO 12,72,New Generation,1983,6.42,360000,2017-06,0.0901673,3 ROOM
24,BEO CRES,07 TO 09,59,Standard,1971,5.25,375000,2017-06,0.0901673,3 ROOM
22,HAVELOCK RD,13 TO 15,73,Standard,1969,5.08,405000,2017-06,0.0901673,3 ROOM
52,HAVELOCK RD,07 TO 09,69,Model A,2013,9.42,470000,2017-06,0.0901673,3 ROOM
13,CANTONMENT CL,07 TO 09,60,Model A,2003,8.33,480000,2017-06,0.0901673,3 ROOM
127C,KIM TIAN RD,16 TO 18,62,Model A,2013,9.33,543000,2017-06,0.0901673,3 ROOM
80B,TELOK BLANGAH ST 31,07 TO 09,67,Premium Apartment,2013,9.42,570000,2017-06,0.0901673,3 ROOM
52,HAVELOCK RD,19 TO 21,69,Model A,2013,9.33,590000,2017-06,0.0901673,3 ROOM
52,HAVELOCK RD,07 TO 09,69,Model A,2013,9.42,470000,2017-06,0.0901673,3 ROOM
33,TELOK BLANGAH WAY,07 TO 09,59,Improved,1976,5.58,265000,2017-07,0.0901673,3 ROOM
116,BT MERAH VIEW,01 TO 03,59,Improved,1974,5.42,270000,2017-07,0.0901673,3 ROOM
33,TELOK BLANGAH WAY,10 TO 12,59,Improved,1976,5.58,285000,2017-07,0.0901673,3 ROOM
22,TELOK BLANGAH CRES,10 TO 12,59,Improved,1975,5.5,295000,2017-07,0.0901673,3 ROOM
30,TELOK BLANGAH RISE,10 TO 12,59,Improved,1976,5.58,306000,2017-07,0.0901673,3 ROOM
130,BT MERAH VIEW,01 TO 03,65,Improved,1973,5.42,308000,2017-07,0.0901673,3 ROOM
16,TAMAN HO SWEE,04 TO 06,54,Standard,1970,5.08,310000,2017-07,0.0901673,3 ROOM
77,TELOK BLANGAH DR,07 TO 09,67,New Generation,1978,5.75,320000,2017-07,0.0901673,3 ROOM
107,BT PURMEI RD,04 TO 06,67,New Generation,1983,6.33,327888,2017-07,0.0901673,3 ROOM
26,JLN KLINIK,01 TO 03,60,Standard,1969,5.08,328000,2017-07,0.0901673,3 ROOM
107,BT PURMEI RD,10 TO 12,67,New Generation,1983,6.33,330000,2017-07,0.0901673,3 ROOM
145,JLN BT MERAH,04 TO 06,67,New Generation,1981,6.25,337000,2017-07,0.0901673,3 ROOM
1,JLN BT MERAH,13 TO 15,64,Improved,1983,6.33,338000,2017-07,0.0901673,3 ROOM
